opportunity_id,account_id,originating_lead_id,owner_rep_id,created_at,close_date,stage,amount,is_closed,is_won,is_closed_lost,opportunity_source,lead_source,region,territory_id,segment,industry,sales_cycle_days,loss_reason_id,loss_reason,loss_reason_category,controllable_loss_flag,days_in_stage,activity_count,days_since_last_activity,next_step_exists,operational_risk_score
OPP_001127,ACC_000205,LEAD_005077,REP_AMER_MM_03,2024-07-12,2024-09-19,Closed Lost,91000,1,0,1,converted_mql,Free Trial / Free Sample,AMER,AMER_MM,Mid-Market,Healthcare,69,LR_TIMING,Timing,Timing,0,2,7,4,0,3
OPP_001128,ACC_000755,LEAD_009416,REP_AMER_COMM_04,2024-01-25,,Proposal,208000,0,0,0,converted_mql,Partner Referral,AMER,AMER_MM,Mid-Market,Manufacturing,,,,,,21,11,3,1,0
OPP_001129,ACC_000349,LEAD_011844,REP_FRBNLX_02,2024-04-18,2024-06-08,Closed Won,53000,1,1,0,converted_mql,Demo Request,EMEA,MEA,Commercial,Technology,51,,,,,0,11,6,0,1
OPP_001130,ACC_000646,LEAD_011813,REP_AMER_MM_04,2024-05-16,,Discovery,142000,0,0,0,converted_mql,Paid Search,AMER,AMER_MM,Mid-Market,Healthcare,,,,,,12,13,4,1,2
OPP_001131,ACC_000422,LEAD_008633,REP_AMER_MM_06,2024-10-25,2024-12-09,Closed Lost,132000,1,0,1,converted_mql,Free Trial / Free Sample,AMER,AMER_MM,Mid-Market,Retail,45,LR_NO_DECISION,No decision,Timing,0,1,12,5,0,2
OPP_001132,ACC_001807,LEAD_005598,REP_AMER_COMM_04,2025-05-02,2025-06-21,Closed Lost,36000,1,0,1,converted_mql,Free Trial / Free Sample,AMER,AMER_COMM,Commercial,Telecommunications,50,LR_DUPLICATE_BAD_DATA,Duplicate / bad data,Data Quality,1,0,5,2,0,4
OPP_001133,ACC_001559,LEAD_009650,REP_DACH_03,2025-02-03,2025-03-13,Closed Lost,46000,1,0,1,converted_mql,Paid Search,EMEA,DACH,Commercial,Financial Services,38,LR_TIMING,Timing,Timing,0,0,3,1,0,4
OPP_001134,ACC_000378,LEAD_011923,REP_AMER_COMM_06,2024-12-11,2024-12-23,Closed Lost,52000,1,0,1,converted_mql,Partner Referral,AMER,AMER_COMM,Commercial,Healthcare,12,LR_TECHNICAL_MISMATCH,Technical requirements mismatch,Product Fit,0,2,17,2,0,1
OPP_001135,ACC_002176,LEAD_002749,REP_ANZ_02,2024-02-01,,Proposal,34000,0,0,0,converted_mql,Demo Request,APJ,ANZ,Commercial,Education,,,,,,21,9,3,1,1
OPP_001136,ACC_001789,LEAD_011228,REP_AMER_MM_03,2024-05-02,2024-05-30,Closed Lost,188000,1,0,1,converted_mql,Paid Search,AMER,AMER_MM,Mid-Market,Manufacturing,28,LR_TECHNICAL_MISMATCH,Technical requirements mismatch,Product Fit,0,0,7,1,0,0
OPP_001137,ACC_000785,LEAD_003964,REP_JPKR_02,2025-02-20,,Proposal,971000,0,0,0,converted_mql,Demo Request,APJ,JAPAN_KOREA,Enterprise,Financial Services,,,,,,21,9,10,1,2
OPP_001138,ACC_002093,LEAD_003633,REP_AMER_MM_07,2024-07-09,2024-08-11,Closed Lost,143000,1,0,1,converted_mql,Free Trial / Free Sample,AMER,AMER_MM,Mid-Market,Education,33,LR_PRICE,Price,Commercial,0,0,12,5,0,2
OPP_001139,ACC_000865,LEAD_010829,REP_AMER_MM_01,2025-02-05,,Qualification,119000,0,0,0,converted_mql,Partner Referral,AMER,AMER_MM,Mid-Market,Technology,,,,,,9,9,1,1,1
OPP_001140,ACC_001070,LEAD_008875,REP_ANZ_02,2024-08-20,2024-11-07,Closed Lost,440000,1,0,1,converted_mql,Demo Request,APJ,ANZ,Enterprise,Retail,79,LR_DUPLICATE_BAD_DATA,Duplicate / bad data,Data Quality,1,2,6,1,0,7
OPP_001141,ACC_002223,LEAD_005833,REP_AMER_MM_02,2025-02-03,2025-05-11,Closed Lost,824000,1,0,1,converted_mql,Partner Referral,AMER,AMER_ENT,Enterprise,Education,97,LR_NO_DECISION,No decision,Timing,0,2,6,0,0,5
OPP_001142,ACC_001504,LEAD_007437,REP_JPKR_03,2024-08-23,2024-10-07,Closed Won,87000,1,1,0,converted_mql,Demo Request,AMER,JAPAN_KOREA,Mid-Market,Healthcare,45,,,,,0,12,2,0,0
OPP_001143,ACC_000566,LEAD_008789,REP_INDIA_03,2025-04-07,2025-05-05,Closed Lost,46000,1,0,1,converted_mql,Partner Referral,APJ,INDIA,Commercial,Public Sector,28,LR_MISSING_DECISION_MAKER,Missing decision maker,Operational,1,1,6,0,0,4
OPP_001144,ACC_000129,LEAD_006056,REP_AMER_COMM_07,2025-02-27,2025-03-11,Closed Lost,13000,1,0,1,converted_mql,Paid Search,AMER,AMER_COMM,Commercial,Retail,12,LR_TIMING,Timing,Timing,0,2,7,4,0,3
OPP_001145,ACC_001440,LEAD_008329,REP_FRBNLX_02,2025-06-10,2025-07-26,Closed Lost,42000,1,0,1,converted_mql,Demo Request,APJ,ANZ,Commercial,Financial Services,46,LR_DUPLICATE_BAD_DATA,Duplicate / bad data,Data Quality,1,1,2,2,0,4
OPP_001146,ACC_000604,LEAD_006484,REP_AMER_COMM_07,2025-02-20,2025-03-24,Closed Lost,34000,1,0,1,converted_mql,Free Trial / Free Sample,AMER,AMER_COMM,Commercial,Manufacturing,32,LR_TIMING,Timing,Timing,0,0,10,5,0,1
OPP_001147,ACC_001322,LEAD_007417,REP_FRBNLX_01,2024-05-27,2024-07-01,Closed Lost,87000,1,0,1,converted_mql,Partner Referral,EMEA,FR_BENELUX,Commercial,Energy,35,LR_NO_BUDGET,No budget,Commercial,0,2,9,4,0,2
OPP_001148,ACC_000857,LEAD_007448,REP_AMER_COMM_01,2024-04-14,2024-06-08,Closed Lost,51000,1,0,1,converted_mql,Paid Search,AMER,AMER_COMM,Commercial,Energy,55,LR_PRICE,Price,Commercial,0,2,14,5,0,1
OPP_001149,ACC_001288,LEAD_010788,REP_AMER_MM_02,2024-02-18,2024-03-12,Closed Lost,103000,1,0,1,converted_mql,Partner Referral,AMER,AMER_MM,Mid-Market,Financial Services,23,LR_PRICE,Price,Commercial,0,0,9,5,0,3
OPP_001150,ACC_001532,LEAD_006491,REP_AMER_COMM_06,2025-05-13,2025-05-20,Closed Lost,43000,1,0,1,converted_mql,Paid Search,AMER,AMER_COMM,Commercial,Energy,7,LR_MISSING_DECISION_MAKER,Missing decision maker,Operational,1,1,6,5,0,3
OPP_001151,ACC_000903,LEAD_011498,REP_MEA_02,2024-03-23,2024-05-11,Closed Lost,179000,1,0,1,converted_mql,Free Trial / Free Sample,EMEA,MEA,Mid-Market,Financial Services,49,LR_MISSING_DECISION_MAKER,Missing decision maker,Operational,1,0,11,1,0,2
OPP_001152,ACC_001189,LEAD_006558,REP_ANZ_01,2024-09-10,,Proposal,120000,0,0,0,converted_mql,Demo Request,APJ,ANZ,Mid-Market,Technology,,,,,,15,13,13,0,3
OPP_001153,ACC_001798,LEAD_000992,REP_AMER_ENT_02,2025-02-10,,Negotiation,513000,0,0,0,converted_mql,Partner Referral,AMER,AMER_ENT,Enterprise,Financial Services,,,,,,19,13,0,0,2
OPP_001154,ACC_001095,LEAD_004027,REP_AMER_MM_05,2024-10-16,,Qualification,170000,0,0,0,converted_mql,Free Trial / Free Sample,AMER,AMER_MM,Mid-Market,Retail,,,,,,6,13,5,1,1
OPP_001155,ACC_001863,LEAD_007685,REP_NORDICS_02,2024-02-11,2024-03-23,Closed Lost,151000,1,0,1,converted_mql,Paid Search,EMEA,NORDICS,Mid-Market,Technology,41,LR_NO_BUDGET,No budget,Commercial,0,1,6,1,0,1
OPP_001156,ACC_000415,LEAD_002163,REP_SEU_01,2024-11-29,,Demo,1102000,0,0,0,converted_mql,Paid Search,EMEA,SOUTHERN_EUROPE,Enterprise,Retail,,,,,,8,10,8,1,1
OPP_001157,ACC_001493,LEAD_011624,REP_AMER_MM_03,2024-09-11,2024-10-31,Closed Won,143000,1,1,0,converted_mql,Partner Referral,EMEA,UKI,Mid-Market,Manufacturing,50,,,,,0,13,5,0,0
OPP_001158,ACC_001012,LEAD_002587,REP_AMER_ENT_08,2024-03-01,2024-06-10,Closed Won,317000,1,1,0,converted_mql,Paid Search,AMER,AMER_ENT,Enterprise,Telecommunications,101,,,,,0,14,0,0,0
OPP_001159,ACC_000242,LEAD_006035,REP_AMER_COMM_06,2025-04-24,2025-06-13,Closed Lost,20000,1,0,1,converted_mql,Partner Referral,AMER,AMER_COMM,Commercial,Manufacturing,50,LR_UNRESPONSIVE,Unresponsive,Operational,1,1,11,6,0,2
OPP_001160,ACC_002160,LEAD_002709,REP_AMER_MM_05,2025-02-14,,Qualification,78000,0,0,0,converted_mql,Paid Search,AMER,AMER_MM,Mid-Market,Technology,,,,,,8,13,6,1,2
OPP_001161,ACC_001069,LEAD_007181,REP_FRBNLX_03,2024-04-20,2024-06-29,Closed Lost,176000,1,0,1,converted_mql,Demo Request,AMER,AMER_MM,Mid-Market,Healthcare,70,LR_NO_DECISION,No decision,Timing,0,0,7,2,0,4
OPP_001162,ACC_000801,LEAD_002810,REP_AMER_MM_01,2024-09-29,2024-11-04,Closed Won,116000,1,1,0,converted_mql,Paid Search,AMER,AMER_MM,Mid-Market,Manufacturing,36,,,,,1,9,1,0,0
OPP_001163,ACC_000208,LEAD_004110,REP_UKI_02,2025-01-07,2025-03-08,Closed Lost,233000,1,0,1,converted_mql,Free Trial / Free Sample,EMEA,UKI,Mid-Market,Healthcare,60,LR_NO_BUDGET,No budget,Commercial,0,1,14,0,0,1
OPP_001164,ACC_001568,LEAD_002438,REP_AMER_COMM_05,2024-08-07,,Proposal,839000,0,0,0,converted_mql,Demo Request,AMER,LATAM,Enterprise,Logistics,,,,,,14,11,3,1,2
OPP_001165,ACC_001757,LEAD_005694,REP_SEA_02,2024-03-28,2024-06-04,Closed Lost,154000,1,0,1,converted_mql,Demo Request,APJ,JAPAN_KOREA,Mid-Market,Technology,68,LR_SLOW_FOLLOW_UP,Slow follow-up,Operational,1,0,11,4,0,4
OPP_001166,ACC_001037,LEAD_010148,REP_JPKR_02,2025-03-23,2025-04-11,Closed Won,88000,1,1,0,converted_mql,Partner Referral,APJ,JAPAN_KOREA,Commercial,Telecommunications,19,,,,,1,15,5,0,0
OPP_001167,ACC_002171,LEAD_005141,REP_JPKR_01,2025-06-22,,Demo,641000,0,0,0,converted_mql,Partner Referral,AMER,JAPAN_KOREA,Enterprise,Healthcare,,,,,,24,10,2,1,1
OPP_001168,ACC_000294,LEAD_006378,REP_AMER_MM_05,2025-02-21,,Discovery,42000,0,0,0,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Financial Services,,,,,,18,7,2,1,2
OPP_001169,ACC_000319,LEAD_001101,REP_NORDICS_01,2024-10-27,,Proposal,201000,0,0,0,converted_mql,Demo Request,EMEA,NORDICS,Mid-Market,Retail,,,,,,25,13,2,0,2
OPP_001170,ACC_000913,LEAD_006358,REP_JPKR_03,2025-03-18,2025-05-25,Closed Lost,136000,1,0,1,converted_mql,Demo Request,AMER,AMER_MM,Mid-Market,Telecommunications,68,LR_SLOW_FOLLOW_UP,Slow follow-up,Operational,1,1,5,6,0,2
OPP_001171,ACC_000585,LEAD_000600,REP_JPKR_03,2025-01-22,,Demo,20000,0,0,0,converted_mql,Partner Referral,APJ,JAPAN_KOREA,Commercial,Public Sector,,,,,,11,12,2,1,0
OPP_001172,ACC_001295,LEAD_011866,REP_DACH_02,2024-10-27,2025-01-06,Closed Lost,141000,1,0,1,converted_mql,Free Trial / Free Sample,EMEA,DACH,Mid-Market,Retail,71,LR_SLOW_FOLLOW_UP,Slow follow-up,Operational,1,0,3,1,0,2
OPP_001173,ACC_000947,LEAD_011398,REP_UKI_02,2025-01-21,2025-03-13,Closed Lost,102000,1,0,1,converted_mql,Paid Search,EMEA,UKI,Mid-Market,Telecommunications,51,LR_PRICE,Price,Commercial,0,0,12,0,0,1
OPP_001174,ACC_002219,LEAD_008945,REP_AMER_ENT_07,2024-05-31,2024-08-19,Closed Won,572000,1,1,0,converted_mql,Partner Referral,AMER,AMER_ENT,Enterprise,Technology,80,,,,,0,7,6,0,0
OPP_001175,ACC_002093,LEAD_003979,REP_AMER_MM_07,2024-12-08,2025-02-11,Closed Lost,264000,1,0,1,converted_mql,Paid Search,AMER,AMER_MM,Mid-Market,Education,65,LR_MISSING_DECISION_MAKER,Missing decision maker,Operational,1,0,5,6,0,4
OPP_001176,ACC_001239,LEAD_008435,REP_UKI_01,2025-04-04,,Demo,362000,0,0,0,converted_mql,Paid Search,EMEA,UKI,Enterprise,Technology,,,,,,20,10,12,1,0
OPP_001177,ACC_001396,LEAD_011430,REP_AMER_COMM_03,2024-02-18,2024-03-03,Closed Lost,43000,1,0,1,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Logistics,14,LR_POOR_FIT,Poor fit,Qualification,1,0,6,6,0,5
OPP_001178,ACC_001036,LEAD_001454,REP_AMER_COMM_08,2025-01-07,2025-03-03,Closed Lost,134000,1,0,1,converted_mql,Demo Request,AMER,AMER_MM,Mid-Market,Energy,55,LR_UNRESPONSIVE,Unresponsive,Operational,1,1,10,4,0,4
OPP_001179,ACC_000351,LEAD_006300,REP_AMER_ENT_04,2024-05-18,,Discovery,177000,0,0,0,converted_mql,Free Trial / Free Sample,AMER,AMER_MM,Mid-Market,Retail,,,,,,13,10,10,1,1
OPP_001180,ACC_001357,LEAD_010348,REP_AMER_COMM_08,2024-04-11,,Demo,53000,0,0,0,converted_mql,Paid Search,AMER,AMER_COMM,Commercial,Technology,,,,,,16,13,6,1,0
OPP_001181,ACC_000226,LEAD_002335,REP_FRBNLX_02,2024-03-31,2024-05-15,Closed Lost,50000,1,0,1,converted_mql,Partner Referral,EMEA,FR_BENELUX,Commercial,Technology,45,LR_NO_BUDGET,No budget,Commercial,0,1,10,2,0,1
OPP_001182,ACC_000556,LEAD_007917,REP_INDIA_03,2024-03-16,2024-04-11,Closed Lost,49000,1,0,1,converted_mql,Partner Referral,APJ,INDIA,Commercial,Financial Services,26,LR_MISSING_DECISION_MAKER,Missing decision maker,Operational,1,1,11,0,0,1
OPP_001183,ACC_000783,LEAD_001001,REP_AMER_MM_03,2024-11-18,2025-01-23,Closed Lost,207000,1,0,1,converted_mql,Partner Referral,AMER,AMER_MM,Mid-Market,Public Sector,66,LR_POOR_FIT,Poor fit,Qualification,1,1,6,2,0,2
OPP_001184,ACC_001660,LEAD_008322,REP_ANZ_02,2024-04-06,2024-04-13,Closed Lost,51000,1,0,1,converted_mql,Demo Request,APJ,INDIA,Commercial,Financial Services,7,LR_COMPETITOR_SELECTED,Competitor selected,Competitive,0,0,7,6,0,2
OPP_001185,ACC_001940,LEAD_005439,REP_AMER_COMM_08,2024-07-26,2024-09-09,Closed Lost,36000,1,0,1,converted_mql,Paid Search,AMER,AMER_COMM,Commercial,Financial Services,45,LR_MISSING_DECISION_MAKER,Missing decision maker,Operational,1,1,11,6,0,3
OPP_001186,ACC_000811,LEAD_007570,REP_SEU_02,2024-04-08,,Proposal,130000,0,0,0,converted_mql,Demo Request,APJ,SEA,Mid-Market,Retail,,,,,,31,6,5,1,2
OPP_001187,ACC_000360,LEAD_010584,REP_UKI_01,2025-06-22,2025-08-16,Closed Lost,578000,1,0,1,converted_mql,Partner Referral,EMEA,UKI,Enterprise,Manufacturing,55,LR_UNRESPONSIVE,Unresponsive,Operational,1,0,12,6,0,1
OPP_001188,ACC_002193,LEAD_011017,REP_SEA_02,2024-12-14,2025-01-26,Closed Lost,59000,1,0,1,converted_mql,Demo Request,AMER,LATAM,Commercial,Healthcare,43,LR_SLOW_FOLLOW_UP,Slow follow-up,Operational,1,2,11,5,0,5
OPP_001189,ACC_000466,LEAD_008125,REP_DACH_03,2025-02-13,,Demo,63000,0,0,0,converted_mql,Paid Search,EMEA,DACH,Mid-Market,Financial Services,,,,,,15,9,2,1,1
OPP_001190,ACC_001094,LEAD_006276,REP_JPKR_03,2024-06-24,,Negotiation,178000,0,0,0,converted_mql,Free Trial / Free Sample,APJ,JAPAN_KOREA,Mid-Market,Telecommunications,,,,,,24,16,12,1,1
OPP_001191,ACC_001828,LEAD_006312,REP_AMER_MM_07,2024-12-02,2025-01-08,Closed Lost,173000,1,0,1,converted_mql,Partner Referral,AMER,AMER_MM,Mid-Market,Financial Services,37,LR_TIMING,Timing,Timing,0,0,10,0,0,3
OPP_001192,ACC_000809,LEAD_008480,REP_LATAM_02,2024-01-11,2024-03-08,Closed Lost,85000,1,0,1,converted_mql,Demo Request,APJ,JAPAN_KOREA,Mid-Market,Logistics,57,LR_SLOW_FOLLOW_UP,Slow follow-up,Operational,1,0,7,6,0,4
OPP_001193,ACC_000249,LEAD_008463,REP_MEA_02,2024-11-20,2024-12-01,Closed Lost,16000,1,0,1,converted_mql,Partner Referral,EMEA,MEA,Commercial,Financial Services,11,LR_NO_BUDGET,No budget,Commercial,0,2,14,3,0,3
OPP_001194,ACC_000471,LEAD_004059,REP_AMER_COMM_07,2025-04-21,2025-04-28,Closed Lost,61000,1,0,1,converted_mql,Free Trial / Free Sample,AMER,AMER_COMM,Commercial,Technology,7,LR_PRICE,Price,Commercial,0,0,13,1,0,3
OPP_001195,ACC_001966,LEAD_009887,REP_JPKR_03,2025-04-04,,Discovery,201000,0,0,0,converted_mql,Demo Request,APJ,JAPAN_KOREA,Mid-Market,Logistics,,,,,,21,10,6,1,1
OPP_001196,ACC_000792,LEAD_000988,REP_SEA_02,2025-01-21,2025-03-11,Closed Lost,48000,1,0,1,converted_mql,Paid Search,APJ,SEA,Commercial,Technology,49,LR_MISSING_DECISION_MAKER,Missing decision maker,Operational,1,1,8,3,0,3
OPP_001197,ACC_001650,LEAD_005346,REP_SEU_02,2024-02-20,,Qualification,100000,0,0,0,converted_mql,Partner Referral,APJ,INDIA,Mid-Market,Healthcare,,,,,,19,6,13,1,1
OPP_001198,ACC_001832,LEAD_005114,REP_LATAM_01,2024-10-03,,Discovery,851000,0,0,0,converted_mql,Free Trial / Free Sample,AMER,LATAM,Enterprise,Public Sector,,,,,,22,8,4,1,2
OPP_001199,ACC_000681,LEAD_008354,REP_AMER_COMM_01,2025-03-03,2025-04-05,Closed Lost,59000,1,0,1,converted_mql,Paid Search,AMER,AMER_COMM,Commercial,Technology,33,LR_SLOW_FOLLOW_UP,Slow follow-up,Operational,1,2,5,1,0,3
OPP_001200,ACC_000056,LEAD_009757,REP_DACH_01,2024-01-30,2024-02-18,Closed Lost,40000,1,0,1,converted_mql,Partner Referral,EMEA,DACH,Commercial,Education,19,LR_TIMING,Timing,Timing,0,1,10,6,0,2
OPP_001201,ACC_000973,LEAD_003044,REP_MEA_02,2025-03-20,2025-05-08,Closed Lost,43000,1,0,1,converted_mql,Partner Referral,APJ,JAPAN_KOREA,Commercial,Technology,49,LR_TIMING,Timing,Timing,0,1,13,4,0,3
OPP_001202,ACC_000868,LEAD_004602,REP_UKI_02,2024-07-15,,Demo,161000,0,0,0,converted_mql,Partner Referral,APJ,SEA,Mid-Market,Education,,,,,,9,11,1,1,1
OPP_001203,ACC_001824,LEAD_001691,REP_JPKR_03,2025-02-17,,Proposal,137000,0,0,0,converted_mql,Free Trial / Free Sample,APJ,JAPAN_KOREA,Mid-Market,Education,,,,,,19,7,5,1,1
OPP_001204,ACC_001444,LEAD_001955,REP_MEA_01,2025-05-01,,Proposal,53000,0,0,0,converted_mql,Partner Referral,EMEA,MEA,Commercial,Financial Services,,,,,,29,15,3,1,1
OPP_001205,ACC_000901,LEAD_004068,REP_AMER_COMM_05,2024-12-24,2025-01-31,Closed Lost,35000,1,0,1,converted_mql,Demo Request,APJ,INDIA,Commercial,Technology,38,LR_NO_BUDGET,No budget,Commercial,0,0,4,1,0,2
OPP_001206,ACC_001786,LEAD_002207,REP_UKI_02,2024-08-10,,Proposal,71000,0,0,0,converted_mql,Partner Referral,EMEA,UKI,Commercial,Logistics,,,,,,16,5,5,1,1
OPP_001207,ACC_001725,LEAD_011778,REP_SEA_01,2024-12-17,2025-02-27,Closed Lost,687000,1,0,1,converted_mql,Partner Referral,APJ,SEA,Enterprise,Healthcare,72,LR_NO_DECISION,No decision,Timing,0,0,8,1,0,2
OPP_001208,ACC_002216,LEAD_000841,REP_UKI_02,2025-05-17,,Qualification,31000,0,0,0,converted_mql,Partner Referral,EMEA,UKI,Commercial,Manufacturing,,,,,,16,9,9,1,2
OPP_001209,ACC_000755,LEAD_011126,REP_AMER_MM_05,2024-07-02,,Demo,96000,0,0,0,converted_mql,Free Trial / Free Sample,AMER,AMER_MM,Mid-Market,Manufacturing,,,,,,11,10,13,1,1
OPP_001210,ACC_001862,LEAD_004336,REP_FRBNLX_01,2024-06-02,2024-08-13,Closed Lost,219000,1,0,1,converted_mql,Demo Request,EMEA,FR_BENELUX,Mid-Market,Retail,72,LR_DUPLICATE_BAD_DATA,Duplicate / bad data,Data Quality,1,1,5,0,0,4
OPP_001211,ACC_001129,LEAD_008278,REP_LATAM_02,2025-01-15,2025-02-09,Closed Won,273000,1,1,0,converted_mql,Partner Referral,EMEA,MEA,Mid-Market,Financial Services,25,,,,,1,7,2,0,1
OPP_001212,ACC_000986,LEAD_003250,REP_AMER_COMM_07,2024-12-12,2025-01-29,Closed Lost,195000,1,0,1,converted_mql,Paid Search,AMER,AMER_MM,Mid-Market,Retail,48,LR_MISSING_DECISION_MAKER,Missing decision maker,Operational,1,1,10,1,0,4
OPP_001213,ACC_001908,LEAD_009972,REP_LATAM_02,2024-05-27,2024-07-08,Closed Lost,48000,1,0,1,converted_mql,Paid Search,AMER,LATAM,Commercial,Technology,42,LR_TECHNICAL_MISMATCH,Technical requirements mismatch,Product Fit,0,1,5,0,0,3
OPP_001214,ACC_001004,LEAD_007189,REP_AMER_ENT_06,2024-12-22,,Discovery,626000,0,0,0,converted_mql,Free Trial / Free Sample,AMER,AMER_ENT,Enterprise,Logistics,,,,,,22,8,9,1,2
OPP_001215,ACC_000095,LEAD_000491,REP_JPKR_03,2024-11-29,2024-12-06,Closed Lost,50000,1,0,1,converted_mql,Paid Search,APJ,JAPAN_KOREA,Commercial,Manufacturing,7,LR_NO_DECISION,No decision,Timing,0,1,10,3,0,2
OPP_001216,ACC_001776,LEAD_007589,REP_AMER_COMM_02,2024-07-22,2024-08-15,Closed Lost,66000,1,0,1,converted_mql,Paid Search,AMER,AMER_COMM,Commercial,Energy,24,LR_DUPLICATE_BAD_DATA,Duplicate / bad data,Data Quality,1,0,9,6,0,4
OPP_001217,ACC_001461,LEAD_006846,REP_AMER_ENT_04,2024-01-19,2024-04-13,Closed Lost,977000,1,0,1,converted_mql,Free Trial / Free Sample,AMER,AMER_ENT,Enterprise,Retail,85,LR_MISSING_DECISION_MAKER,Missing decision maker,Operational,1,1,10,4,0,2
OPP_001218,ACC_000939,LEAD_002526,REP_DACH_03,2024-10-03,2024-11-21,Closed Lost,146000,1,0,1,converted_mql,Free Trial / Free Sample,EMEA,DACH,Mid-Market,Technology,49,LR_NO_BUDGET,No budget,Commercial,0,2,13,5,0,1
OPP_001219,ACC_001589,LEAD_008978,REP_NORDICS_02,2024-06-15,,Discovery,42000,0,0,0,converted_mql,Free Trial / Free Sample,EMEA,NORDICS,Commercial,Financial Services,,,,,,5,7,13,0,2
OPP_001220,ACC_001966,LEAD_010506,REP_JPKR_02,2025-01-16,2025-03-08,Closed Lost,170000,1,0,1,converted_mql,Free Trial / Free Sample,APJ,JAPAN_KOREA,Mid-Market,Logistics,51,LR_TIMING,Timing,Timing,0,0,13,0,0,1
OPP_001221,ACC_002178,LEAD_003367,REP_LATAM_02,2024-01-24,2024-02-29,Closed Lost,57000,1,0,1,converted_mql,Partner Referral,AMER,LATAM,Commercial,Retail,36,LR_COMPETITOR_SELECTED,Competitor selected,Competitive,0,2,5,4,0,3
OPP_001222,ACC_001021,LEAD_005723,REP_AMER_MM_06,2024-09-12,2024-11-09,Closed Lost,257000,1,0,1,converted_mql,Free Trial / Free Sample,AMER,AMER_MM,Mid-Market,Manufacturing,58,LR_COMPETITOR_SELECTED,Competitor selected,Competitive,0,0,5,0,0,2
OPP_001223,ACC_001358,LEAD_010892,REP_INDIA_03,2024-04-28,,Proposal,229000,0,0,0,converted_mql,Paid Search,APJ,INDIA,Mid-Market,Public Sector,,,,,,18,8,7,1,0
OPP_001224,ACC_001631,LEAD_005469,REP_AMER_COMM_08,2024-08-29,,Negotiation,65000,0,0,0,converted_mql,Partner Referral,AMER,AMER_COMM,Commercial,Public Sector,,,,,,29,14,10,1,2
OPP_001225,ACC_000704,LEAD_006829,REP_DACH_01,2025-03-13,2025-05-13,Closed Won,156000,1,1,0,converted_mql,Partner Referral,AMER,AMER_MM,Mid-Market,Financial Services,61,,,,,2,9,6,0,2
OPP_001226,ACC_001472,LEAD_001962,REP_JPKR_03,2025-02-23,,Proposal,61000,0,0,0,converted_mql,Partner Referral,AMER,AMER_COMM,Commercial,Healthcare,,,,,,26,10,6,1,0
OPP_001227,ACC_001081,LEAD_009309,REP_AMER_COMM_08,2024-05-17,2024-07-08,Closed Lost,41000,1,0,1,converted_mql,Free Trial / Free Sample,AMER,AMER_COMM,Commercial,Retail,52,LR_NO_BUDGET,No budget,Commercial,0,2,7,3,0,1
OPP_001228,ACC_001020,LEAD_005765,REP_AMER_COMM_03,2024-04-03,2024-05-26,Closed Lost,61000,1,0,1,converted_mql,Webinar,AMER,AMER_COMM,Commercial,Logistics,53,LR_POOR_FIT,Poor fit,Qualification,1,0,6,2,0,4
OPP_001229,ACC_001237,LEAD_000097,REP_AMER_COMM_05,2025-04-06,2025-04-13,Closed Lost,41000,1,0,1,converted_mql,Free Trial / Free Sample,AMER,AMER_COMM,Commercial,Technology,7,LR_NO_DECISION,No decision,Timing,0,1,6,0,0,2
OPP_001230,ACC_000739,LEAD_010963,REP_AMER_MM_04,2024-12-21,2025-01-14,Closed Lost,35000,1,0,1,converted_mql,Partner Referral,AMER,AMER_COMM,Commercial,Retail,24,LR_UNRESPONSIVE,Unresponsive,Operational,1,1,1,4,0,5
OPP_001231,ACC_002176,LEAD_001763,REP_ANZ_02,2025-05-06,2025-06-19,Closed Lost,47000,1,0,1,converted_mql,Webinar,APJ,ANZ,Commercial,Education,44,LR_MISSING_DECISION_MAKER,Missing decision maker,Operational,1,0,7,1,0,2
OPP_001232,ACC_001393,LEAD_002288,REP_UKI_02,2025-04-26,,Discovery,195000,0,0,0,converted_mql,Free Trial / Free Sample,EMEA,UKI,Mid-Market,Telecommunications,,,,,,10,12,8,1,1
OPP_001233,ACC_000684,LEAD_002118,REP_AMER_COMM_01,2025-01-15,2025-03-06,Closed Lost,50000,1,0,1,converted_mql,Free Trial / Free Sample,AMER,AMER_COMM,Commercial,Education,50,LR_PROCUREMENT_LEGAL_DELAY,Procurement/legal delay,Timing,0,2,12,5,0,1
OPP_001234,ACC_001613,LEAD_003582,REP_AMER_COMM_06,2024-10-04,2024-11-05,Closed Lost,43000,1,0,1,converted_mql,Partner Referral,AMER,AMER_COMM,Commercial,Technology,32,LR_TERRITORY_CONFUSION,Territory ownership confusion,Operational,1,1,2,0,0,5
OPP_001235,ACC_000852,LEAD_010843,REP_LATAM_01,2025-05-18,2025-05-25,Closed Lost,69000,1,0,1,converted_mql,Free Trial / Free Sample,AMER,LATAM,Commercial,Healthcare,7,LR_UNRESPONSIVE,Unresponsive,Operational,1,0,11,6,0,2
OPP_001236,ACC_000839,LEAD_001996,REP_FRBNLX_02,2025-02-11,2025-03-07,Closed Lost,89000,1,0,1,converted_mql,Paid Search,EMEA,FR_BENELUX,Commercial,Retail,24,LR_UNRESPONSIVE,Unresponsive,Operational,1,0,8,3,0,4
