ticket_id,created_at,resolved_at,ticket_category,priority,requester_role,initial_team_selected,final_owner_team,triage_method,ai_confidence_score,reassignment_required,reassignment_delay_hours,hours_to_first_action,hours_to_resolution,sla_policy_id,sla_target_hours,sla_due_at,sla_met,sla_breached,post_ai_launch
TICK_002120,2024-07-11 04:53:00,2024-07-11 23:53:00,user_access,P2,sales_rep,CRM Eng,CRM Eng,manual_picklist,,0,0.0,1.9,19.0,SLA_USER_ACCESS_P2,24,2024-07-12 04:53:00,1,0,0
TICK_002121,2024-07-29 17:37:00,2024-08-01 19:07:00,opportunity_update,P3,sales_manager,Order Ops,Sales Ops,manual_picklist,,1,31.7,15.9,73.5,SLA_OPPORTUNITY_UPDATE_P3,72,2024-08-01 17:37:00,0,1,0
TICK_002122,2024-09-18 02:59:00,2024-09-19 09:05:00,lead_routing,P3,customer_success,Sales Ops,Sales Ops,manual_picklist,,0,0.0,6.3,30.1,SLA_LEAD_ROUTING_P3,72,2024-09-21 02:59:00,1,0,0
TICK_002123,2024-06-08 13:49:00,2024-06-12 07:49:00,contracting_issue,P3,sales_development,Sales Ops,Order Ops,manual_picklist,,1,8.2,8.1,90.0,SLA_CONTRACTING_ISSUE_P3,72,2024-06-11 13:49:00,0,1,0
TICK_002124,2024-06-16 03:04:00,2024-06-18 19:09:59,field_sync_issue,P3,sales_development,Order Ops,CRM Eng,manual_picklist,,1,12.7,8.3,64.1,SLA_FIELD_SYNC_ISSUE_P3,72,2024-06-19 03:04:00,1,0,0
TICK_002125,2024-07-23 06:23:00,2024-07-25 22:47:00,account_ownership,P3,sales_manager,Sales Ops,Sales Ops,manual_picklist,,0,0.0,4.0,64.4,SLA_ACCOUNT_OWNERSHIP_P3,72,2024-07-26 06:23:00,1,0,0
TICK_002126,2024-03-10 21:23:00,2024-03-13 13:11:00,contracting_issue,P3,sales_rep,Order Ops,Order Ops,manual_picklist,,0,0.0,4.4,63.8,SLA_CONTRACTING_ISSUE_P3,72,2024-03-13 21:23:00,1,0,0
TICK_002127,2024-03-25 07:00:00,2024-03-27 17:30:00,account_ownership,P4,legal,Sales Ops,Sales Ops,manual_picklist,,0,0.0,7.9,58.5,SLA_ACCOUNT_OWNERSHIP_P4,120,2024-03-30 07:00:00,1,0,0
TICK_002128,2024-06-20 09:10:00,2024-06-22 05:22:00,data_quality,P2,legal,Order Ops,Sales Ops,manual_picklist,,1,24.8,14.8,44.2,SLA_DATA_QUALITY_P2,24,2024-06-21 09:10:00,0,1,0
TICK_002129,2024-01-18 13:45:00,2024-01-28 18:57:00,field_sync_issue,P4,customer_success,Sales Ops,CRM Eng,manual_picklist,,1,16.1,17.2,245.2,SLA_FIELD_SYNC_ISSUE_P4,120,2024-01-23 13:45:00,0,1,0
TICK_002130,2024-03-28 19:21:00,2024-03-31 17:45:00,account_ownership,P3,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,2.6,70.4,SLA_ACCOUNT_OWNERSHIP_P3,72,2024-03-31 19:21:00,1,0,0
TICK_002131,2024-07-15 17:08:00,2024-07-19 15:02:00,data_quality,P3,sales_manager,Sales Ops,Sales Ops,manual_picklist,,0,0.0,6.8,93.9,SLA_DATA_QUALITY_P3,72,2024-07-18 17:08:00,0,1,0
TICK_002132,2024-09-24 11:17:00,2024-09-26 12:35:00,user_access,P3,finance,CRM Eng,CRM Eng,manual_picklist,,0,0.0,5.7,49.3,SLA_USER_ACCESS_P3,72,2024-09-27 11:17:00,1,0,0
TICK_002133,2024-05-22 08:16:00,2024-05-24 03:04:00,lead_routing,P3,sales_ops,Sales Ops,Sales Ops,manual_picklist,,0,0.0,6.5,42.8,SLA_LEAD_ROUTING_P3,72,2024-05-25 08:16:00,1,0,0
TICK_002134,2024-04-19 12:10:00,2024-04-21 18:40:00,opportunity_update,P4,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,15.5,54.5,SLA_OPPORTUNITY_UPDATE_P4,120,2024-04-24 12:10:00,1,0,0
TICK_002135,2024-04-30 15:06:00,2024-05-02 03:23:59,account_ownership,P3,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,1.8,36.3,SLA_ACCOUNT_OWNERSHIP_P3,72,2024-05-03 15:06:00,1,0,0
TICK_002136,2024-07-06 19:45:00,2024-07-10 04:51:00,user_access,P4,sales_development,CRM Eng,CRM Eng,manual_picklist,,0,0.0,12.9,81.1,SLA_USER_ACCESS_P4,120,2024-07-11 19:45:00,1,0,0
TICK_002137,2024-05-29 04:49:00,2024-05-30 02:07:00,lead_routing,P2,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,2.9,21.3,SLA_LEAD_ROUTING_P2,24,2024-05-30 04:49:00,1,0,0
TICK_002138,2024-01-07 08:29:00,2024-01-09 07:29:00,territory_assignment,P3,sales_manager,Sales Ops,Sales Ops,manual_picklist,,0,0.0,5.7,47.0,SLA_TERRITORY_ASSIGNMENT_P3,72,2024-01-10 08:29:00,1,0,0
TICK_002139,2024-05-27 18:36:00,2024-05-28 04:12:00,user_access,P2,sales_development,CRM Eng,CRM Eng,manual_picklist,,0,0.0,3.8,9.6,SLA_USER_ACCESS_P2,24,2024-05-28 18:36:00,1,0,0
TICK_002140,2024-04-19 14:55:00,2024-04-21 17:19:00,territory_assignment,P2,sales_rep,Order Ops,Sales Ops,manual_picklist,,1,20.4,11.5,50.4,SLA_TERRITORY_ASSIGNMENT_P2,24,2024-04-20 14:55:00,0,1,0
TICK_002141,2024-07-11 00:50:00,2024-07-13 09:26:00,opportunity_update,P3,marketing_ops,Sales Ops,Sales Ops,manual_picklist,,0,0.0,5.5,56.6,SLA_OPPORTUNITY_UPDATE_P3,72,2024-07-14 00:50:00,1,0,0
TICK_002142,2024-08-27 18:01:00,2024-08-29 00:13:00,user_access,P3,finance,CRM Eng,CRM Eng,manual_picklist,,0,0.0,8.5,30.2,SLA_USER_ACCESS_P3,72,2024-08-30 18:01:00,1,0,0
TICK_002143,2024-09-20 17:57:00,2024-09-24 01:03:00,automation_bug,P3,sales_rep,CRM Eng,CRM Eng,manual_picklist,,0,0.0,6.8,79.1,SLA_AUTOMATION_BUG_P3,72,2024-09-23 17:57:00,0,1,0
TICK_002144,2024-06-16 04:04:00,2024-06-17 01:46:00,lead_routing,P2,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,1.4,21.7,SLA_LEAD_ROUTING_P2,24,2024-06-17 04:04:00,1,0,0
TICK_002145,2024-04-09 08:01:00,2024-04-11 15:49:00,field_sync_issue,P3,customer_success,CRM Eng,CRM Eng,manual_picklist,,0,0.0,9.3,55.8,SLA_FIELD_SYNC_ISSUE_P3,72,2024-04-12 08:01:00,1,0,0
TICK_002146,2024-05-01 15:24:00,2024-05-04 06:06:00,user_access,P4,marketing_ops,CRM Eng,CRM Eng,manual_picklist,,0,0.0,10.5,62.7,SLA_USER_ACCESS_P4,120,2024-05-06 15:24:00,1,0,0
TICK_002147,2024-02-18 08:44:00,2024-02-19 01:20:00,account_ownership,P2,sales_manager,Sales Ops,Sales Ops,manual_picklist,,0,0.0,2.0,16.6,SLA_ACCOUNT_OWNERSHIP_P2,24,2024-02-19 08:44:00,1,0,0
TICK_002148,2024-09-13 10:04:00,2024-09-16 06:09:59,automation_bug,P3,sales_manager,CRM Eng,CRM Eng,manual_picklist,,0,0.0,4.8,68.1,SLA_AUTOMATION_BUG_P3,72,2024-09-16 10:04:00,1,0,0
TICK_002149,2024-08-20 03:17:00,2024-08-22 11:17:00,user_access,P3,sales_manager,CRM Eng,CRM Eng,manual_picklist,,0,0.0,1.7,56.0,SLA_USER_ACCESS_P3,72,2024-08-23 03:17:00,1,0,0
TICK_002150,2024-08-21 23:15:00,2024-08-22 13:21:00,forecasting_support,P2,sales_manager,Sales Ops,Sales Ops,manual_picklist,,0,0.0,3.0,14.1,SLA_FORECASTING_SUPPORT_P2,24,2024-08-22 23:15:00,1,0,0
TICK_002151,2024-03-30 21:23:00,2024-03-31 13:59:00,reporting_request,P2,customer_success,Sales Ops,Sales Ops,manual_picklist,,0,0.0,1.9,16.6,SLA_REPORTING_REQUEST_P2,24,2024-03-31 21:23:00,1,0,0
TICK_002152,2024-03-29 06:59:00,2024-04-03 15:59:00,automation_bug,P4,sales_manager,CRM Eng,CRM Eng,manual_picklist,,0,0.0,29.0,129.0,SLA_AUTOMATION_BUG_P4,120,2024-04-03 06:59:00,0,1,0
TICK_002153,2024-08-22 17:19:00,2024-08-24 17:07:00,contracting_issue,P3,legal,Order Ops,Order Ops,manual_picklist,,0,0.0,6.4,47.8,SLA_CONTRACTING_ISSUE_P3,72,2024-08-25 17:19:00,1,0,0
TICK_002154,2024-05-29 04:12:00,2024-05-31 07:24:00,reporting_request,P4,marketing_ops,Sales Ops,Sales Ops,manual_picklist,,0,0.0,9.5,51.2,SLA_REPORTING_REQUEST_P4,120,2024-06-03 04:12:00,1,0,0
TICK_002155,2024-07-12 01:07:00,2024-07-14 00:19:00,automation_bug,P3,sales_manager,CRM Eng,CRM Eng,manual_picklist,,0,0.0,6.7,47.2,SLA_AUTOMATION_BUG_P3,72,2024-07-15 01:07:00,1,0,0
TICK_002156,2024-05-14 05:11:00,2024-05-17 15:47:00,automation_bug,P3,sales_rep,CRM Eng,CRM Eng,manual_picklist,,0,0.0,4.9,82.6,SLA_AUTOMATION_BUG_P3,72,2024-05-17 05:11:00,0,1,0
TICK_002157,2024-05-01 07:07:00,2024-05-03 23:25:00,field_sync_issue,P3,sales_rep,CRM Eng,CRM Eng,manual_picklist,,0,0.0,5.6,64.3,SLA_FIELD_SYNC_ISSUE_P3,72,2024-05-04 07:07:00,1,0,0
TICK_002158,2024-06-22 05:34:00,2024-06-23 04:16:00,contracting_issue,P2,sales_rep,Order Ops,Order Ops,manual_picklist,,0,0.0,3.9,22.7,SLA_CONTRACTING_ISSUE_P2,24,2024-06-23 05:34:00,1,0,0
TICK_002159,2024-08-10 18:25:00,2024-08-12 13:31:00,territory_assignment,P2,legal,CRM Eng,Sales Ops,manual_picklist,,1,14.0,9.6,43.1,SLA_TERRITORY_ASSIGNMENT_P2,24,2024-08-11 18:25:00,0,1,0
TICK_002160,2024-04-01 13:29:00,2024-04-02 09:41:00,territory_assignment,P2,sales_development,Sales Ops,Sales Ops,manual_picklist,,0,0.0,3.3,20.2,SLA_TERRITORY_ASSIGNMENT_P2,24,2024-04-02 13:29:00,1,0,0
TICK_002161,2024-08-09 16:49:00,2024-08-10 23:43:00,reporting_request,P3,sales_ops,Sales Ops,Sales Ops,manual_picklist,,0,0.0,3.9,30.9,SLA_REPORTING_REQUEST_P3,72,2024-08-12 16:49:00,1,0,0
TICK_002162,2024-03-07 21:34:00,2024-03-10 00:34:00,data_quality,P2,sales_rep,Order Ops,Sales Ops,manual_picklist,,1,22.5,12.2,51.0,SLA_DATA_QUALITY_P2,24,2024-03-08 21:34:00,0,1,0
TICK_002163,2024-04-20 08:09:00,2024-04-22 02:51:00,reporting_request,P2,sales_rep,CRM Eng,Sales Ops,manual_picklist,,1,26.9,13.9,42.7,SLA_REPORTING_REQUEST_P2,24,2024-04-21 08:09:00,0,1,0
TICK_002164,2024-09-07 01:22:00,2024-09-09 15:58:00,automation_bug,P2,sales_rep,Order Ops,CRM Eng,manual_picklist,,1,28.4,13.7,62.6,SLA_AUTOMATION_BUG_P2,24,2024-09-08 01:22:00,0,1,0
TICK_002165,2024-09-18 12:18:00,2024-09-18 15:18:00,quote_order_issue,P1,marketing_ops,Order Ops,Order Ops,manual_picklist,,0,0.0,0.7,3.0,SLA_QUOTE_ORDER_ISSUE_P1,4,2024-09-18 16:18:00,1,0,0
TICK_002166,2024-09-10 03:49:00,2024-09-13 02:19:00,opportunity_update,P4,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,18.4,70.5,SLA_OPPORTUNITY_UPDATE_P4,120,2024-09-15 03:49:00,1,0,0
TICK_002167,2024-03-27 14:18:00,2024-03-28 13:12:00,user_access,P2,sales_ops,CRM Eng,CRM Eng,manual_picklist,,0,0.0,1.0,22.9,SLA_USER_ACCESS_P2,24,2024-03-28 14:18:00,1,0,0
TICK_002168,2024-08-19 01:08:00,2024-08-19 22:32:00,territory_assignment,P2,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,1.6,21.4,SLA_TERRITORY_ASSIGNMENT_P2,24,2024-08-20 01:08:00,1,0,0
TICK_002169,2024-09-13 11:44:00,2024-09-16 06:32:00,reporting_request,P3,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,3.8,66.8,SLA_REPORTING_REQUEST_P3,72,2024-09-16 11:44:00,1,0,0
TICK_002170,2024-09-25 00:25:00,2024-09-28 07:49:00,lead_routing,P4,sales_ops,Sales Ops,Sales Ops,manual_picklist,,0,0.0,15.0,79.4,SLA_LEAD_ROUTING_P4,120,2024-09-30 00:25:00,1,0,0
TICK_002171,2024-01-06 17:05:00,2024-01-08 16:41:00,data_quality,P3,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,2.8,47.6,SLA_DATA_QUALITY_P3,72,2024-01-09 17:05:00,1,0,0
TICK_002172,2024-07-23 03:41:00,2024-08-01 06:35:00,reporting_request,P4,sales_development,CRM Eng,Sales Ops,manual_picklist,,1,23.9,21.6,218.9,SLA_REPORTING_REQUEST_P4,120,2024-07-28 03:41:00,0,1,0
TICK_002173,2024-09-30 02:12:00,2024-10-06 10:42:00,automation_bug,P4,sales_development,Order Ops,CRM Eng,manual_picklist,,1,31.2,24.1,152.5,SLA_AUTOMATION_BUG_P4,120,2024-10-05 02:12:00,0,1,0
TICK_002174,2024-07-28 12:52:00,2024-07-30 06:34:00,forecasting_support,P2,sales_ops,CRM Eng,Sales Ops,manual_picklist,,1,28.1,13.3,41.7,SLA_FORECASTING_SUPPORT_P2,24,2024-07-29 12:52:00,0,1,0
TICK_002175,2024-03-04 21:49:00,2024-03-07 21:24:59,opportunity_update,P3,sales_manager,Sales Ops,Sales Ops,manual_picklist,,0,0.0,1.6,71.6,SLA_OPPORTUNITY_UPDATE_P3,72,2024-03-07 21:49:00,1,0,0
TICK_002176,2024-07-27 22:22:00,2024-07-30 18:27:59,lead_routing,P3,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,5.2,68.1,SLA_LEAD_ROUTING_P3,72,2024-07-30 22:22:00,1,0,0
TICK_002177,2024-01-29 20:33:00,2024-01-30 22:51:00,lead_routing,P2,sales_development,Sales Ops,Sales Ops,manual_picklist,,0,0.0,2.1,26.3,SLA_LEAD_ROUTING_P2,24,2024-01-30 20:33:00,0,1,0
TICK_002178,2024-05-11 16:34:00,2024-05-12 05:16:00,contracting_issue,P1,sales_ops,CRM Eng,Order Ops,manual_picklist,,1,10.4,5.1,12.7,SLA_CONTRACTING_ISSUE_P1,4,2024-05-11 20:34:00,0,1,0
TICK_002179,2024-06-20 14:39:00,2024-06-20 17:03:00,quote_order_issue,P1,sales_ops,Order Ops,Order Ops,manual_picklist,,0,0.0,0.4,2.4,SLA_QUOTE_ORDER_ISSUE_P1,4,2024-06-20 18:39:00,1,0,0
TICK_002180,2024-05-05 01:04:00,2024-05-05 21:40:00,account_ownership,P2,sales_manager,Sales Ops,Sales Ops,manual_picklist,,0,0.0,4.2,20.6,SLA_ACCOUNT_OWNERSHIP_P2,24,2024-05-06 01:04:00,1,0,0
TICK_002181,2024-07-10 18:19:00,2024-07-12 21:37:00,account_ownership,P3,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,2.5,51.3,SLA_ACCOUNT_OWNERSHIP_P3,72,2024-07-13 18:19:00,1,0,0
TICK_002182,2024-03-06 19:10:00,2024-03-09 13:22:00,data_quality,P3,marketing_ops,Sales Ops,Sales Ops,manual_picklist,,0,0.0,3.4,66.2,SLA_DATA_QUALITY_P3,72,2024-03-09 19:10:00,1,0,0
TICK_002183,2024-06-15 02:41:00,2024-06-16 15:05:00,user_access,P3,sales_manager,CRM Eng,CRM Eng,manual_picklist,,0,0.0,5.1,36.4,SLA_USER_ACCESS_P3,72,2024-06-18 02:41:00,1,0,0
TICK_002184,2024-06-25 16:04:00,2024-06-27 10:10:00,opportunity_update,P2,sales_rep,Order Ops,Sales Ops,manual_picklist,,1,27.3,15.1,42.1,SLA_OPPORTUNITY_UPDATE_P2,24,2024-06-26 16:04:00,0,1,0
TICK_002185,2024-06-22 15:31:00,2024-06-23 08:19:00,lead_routing,P2,sales_manager,Sales Ops,Sales Ops,manual_picklist,,0,0.0,2.2,16.8,SLA_LEAD_ROUTING_P2,24,2024-06-23 15:31:00,1,0,0
TICK_002186,2024-03-20 06:43:00,2024-03-21 00:55:00,opportunity_update,P2,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,2.4,18.2,SLA_OPPORTUNITY_UPDATE_P2,24,2024-03-21 06:43:00,1,0,0
TICK_002187,2024-03-24 16:56:00,2024-03-26 14:38:00,account_ownership,P3,customer_success,Sales Ops,Sales Ops,manual_picklist,,0,0.0,3.2,45.7,SLA_ACCOUNT_OWNERSHIP_P3,72,2024-03-27 16:56:00,1,0,0
TICK_002188,2024-03-11 15:17:00,2024-03-12 11:29:00,account_ownership,P2,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,1.9,20.2,SLA_ACCOUNT_OWNERSHIP_P2,24,2024-03-12 15:17:00,1,0,0
TICK_002189,2024-05-06 12:00:00,2024-05-07 04:48:00,territory_assignment,P2,sales_development,Sales Ops,Sales Ops,manual_picklist,,0,0.0,1.6,16.8,SLA_TERRITORY_ASSIGNMENT_P2,24,2024-05-07 12:00:00,1,0,0
TICK_002190,2024-06-09 13:43:00,2024-06-11 16:49:00,user_access,P3,sales_development,Sales Ops,CRM Eng,manual_picklist,,1,24.3,16.8,51.1,SLA_USER_ACCESS_P3,72,2024-06-12 13:43:00,1,0,0
TICK_002191,2024-04-09 08:00:00,2024-04-09 12:18:00,data_quality,P1,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,0.3,4.3,SLA_DATA_QUALITY_P1,4,2024-04-09 12:00:00,0,1,0
TICK_002192,2024-04-22 08:03:00,2024-04-25 11:09:00,account_ownership,P3,sales_ops,CRM Eng,Sales Ops,manual_picklist,,1,14.3,11.4,75.1,SLA_ACCOUNT_OWNERSHIP_P3,72,2024-04-25 08:03:00,0,1,0
TICK_002193,2024-03-19 11:59:00,2024-03-23 06:05:00,reporting_request,P4,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,10.4,90.1,SLA_REPORTING_REQUEST_P4,120,2024-03-24 11:59:00,1,0,0
TICK_002194,2024-02-29 23:51:00,2024-03-02 21:57:00,data_quality,P3,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,6.3,46.1,SLA_DATA_QUALITY_P3,72,2024-03-03 23:51:00,1,0,0
TICK_002195,2024-06-29 03:42:00,2024-06-30 17:12:00,automation_bug,P2,sales_development,CRM Eng,CRM Eng,manual_picklist,,0,0.0,4.5,37.5,SLA_AUTOMATION_BUG_P2,24,2024-06-30 03:42:00,0,1,0
TICK_002196,2024-08-11 14:50:00,2024-08-14 23:08:00,contracting_issue,P3,marketing_ops,Order Ops,Order Ops,manual_picklist,,0,0.0,5.3,80.3,SLA_CONTRACTING_ISSUE_P3,72,2024-08-14 14:50:00,0,1,0
TICK_002197,2024-03-20 15:04:00,2024-03-24 22:58:00,lead_routing,P4,sales_rep,CRM Eng,Sales Ops,manual_picklist,,1,7.9,16.8,103.9,SLA_LEAD_ROUTING_P4,120,2024-03-25 15:04:00,1,0,0
TICK_002198,2024-08-23 19:05:00,2024-08-25 04:05:00,quote_order_issue,P2,sales_rep,CRM Eng,Order Ops,manual_picklist,,1,14.3,9.2,33.0,SLA_QUOTE_ORDER_ISSUE_P2,24,2024-08-24 19:05:00,0,1,0
TICK_002199,2024-06-05 10:18:00,2024-06-05 19:54:00,user_access,P2,customer_success,CRM Eng,CRM Eng,manual_picklist,,0,0.0,4.1,9.6,SLA_USER_ACCESS_P2,24,2024-06-06 10:18:00,1,0,0
TICK_002200,2024-02-15 22:01:00,2024-02-18 01:49:00,user_access,P4,marketing_ops,CRM Eng,CRM Eng,manual_picklist,,0,0.0,13.6,51.8,SLA_USER_ACCESS_P4,120,2024-02-20 22:01:00,1,0,0
TICK_002201,2024-04-10 06:53:00,2024-04-11 19:29:00,opportunity_update,P3,customer_success,Sales Ops,Sales Ops,manual_picklist,,0,0.0,2.5,36.6,SLA_OPPORTUNITY_UPDATE_P3,72,2024-04-13 06:53:00,1,0,0
TICK_002202,2024-01-03 01:03:00,2024-01-03 22:45:00,account_ownership,P2,finance,Sales Ops,Sales Ops,manual_picklist,,0,0.0,1.4,21.7,SLA_ACCOUNT_OWNERSHIP_P2,24,2024-01-04 01:03:00,1,0,0
TICK_002203,2024-01-11 17:32:00,2024-01-12 09:20:00,lead_routing,P2,sales_manager,Sales Ops,Sales Ops,manual_picklist,,0,0.0,2.6,15.8,SLA_LEAD_ROUTING_P2,24,2024-01-12 17:32:00,1,0,0
TICK_002204,2024-04-02 02:51:00,2024-04-02 16:03:00,contracting_issue,P2,sales_rep,Order Ops,Order Ops,manual_picklist,,0,0.0,0.9,13.2,SLA_CONTRACTING_ISSUE_P2,24,2024-04-03 02:51:00,1,0,0
TICK_002205,2024-05-04 12:44:00,2024-05-05 15:32:00,forecasting_support,P2,sales_rep,CRM Eng,Sales Ops,manual_picklist,,1,18.0,9.8,26.8,SLA_FORECASTING_SUPPORT_P2,24,2024-05-05 12:44:00,0,1,0
TICK_002206,2024-08-06 12:14:00,2024-08-08 18:50:00,opportunity_update,P3,customer_success,Sales Ops,Sales Ops,manual_picklist,,0,0.0,2.8,54.6,SLA_OPPORTUNITY_UPDATE_P3,72,2024-08-09 12:14:00,1,0,0
TICK_002207,2024-02-06 19:28:00,2024-02-08 00:34:00,reporting_request,P2,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,3.7,29.1,SLA_REPORTING_REQUEST_P2,24,2024-02-07 19:28:00,0,1,0
TICK_002208,2024-08-17 22:32:00,2024-08-18 14:44:00,lead_routing,P2,marketing_ops,Sales Ops,Sales Ops,manual_picklist,,0,0.0,3.5,16.2,SLA_LEAD_ROUTING_P2,24,2024-08-18 22:32:00,1,0,0
TICK_002209,2024-03-05 06:46:00,2024-03-07 05:34:00,territory_assignment,P2,sales_development,CRM Eng,Sales Ops,manual_picklist,,1,28.8,17.4,46.8,SLA_TERRITORY_ASSIGNMENT_P2,24,2024-03-06 06:46:00,0,1,0
TICK_002210,2024-02-07 21:25:00,2024-02-09 01:25:00,forecasting_support,P2,sales_development,Sales Ops,Sales Ops,manual_picklist,,0,0.0,2.2,28.0,SLA_FORECASTING_SUPPORT_P2,24,2024-02-08 21:25:00,0,1,0
TICK_002211,2024-07-10 18:17:00,2024-07-12 09:41:00,data_quality,P3,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,2.8,39.4,SLA_DATA_QUALITY_P3,72,2024-07-13 18:17:00,1,0,0
TICK_002212,2024-07-31 04:47:00,2024-08-01 13:23:00,automation_bug,P2,sales_rep,Sales Ops,CRM Eng,manual_picklist,,1,13.9,7.9,32.6,SLA_AUTOMATION_BUG_P2,24,2024-08-01 04:47:00,0,1,0
TICK_002213,2024-06-14 17:53:00,2024-06-18 18:41:00,user_access,P3,sales_manager,Sales Ops,CRM Eng,manual_picklist,,1,29.5,20.3,96.8,SLA_USER_ACCESS_P3,72,2024-06-17 17:53:00,0,1,0
TICK_002214,2024-02-01 16:29:00,2024-02-04 21:17:00,forecasting_support,P3,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,6.4,76.8,SLA_FORECASTING_SUPPORT_P3,72,2024-02-04 16:29:00,0,1,0
TICK_002215,2024-02-01 14:01:00,2024-02-03 09:49:00,field_sync_issue,P3,finance,Sales Ops,CRM Eng,manual_picklist,,1,3.4,6.1,43.8,SLA_FIELD_SYNC_ISSUE_P3,72,2024-02-04 14:01:00,1,0,0
TICK_002216,2024-04-16 21:30:00,2024-04-18 23:24:00,lead_routing,P3,sales_rep,Order Ops,Sales Ops,manual_picklist,,1,15.5,13.1,49.9,SLA_LEAD_ROUTING_P3,72,2024-04-19 21:30:00,1,0,0
TICK_002217,2024-05-03 11:53:00,2024-05-05 08:41:00,user_access,P3,sales_development,CRM Eng,CRM Eng,manual_picklist,,0,0.0,5.0,44.8,SLA_USER_ACCESS_P3,72,2024-05-06 11:53:00,1,0,0
TICK_002218,2024-09-30 14:59:00,2024-10-02 15:05:00,user_access,P3,sales_rep,Order Ops,CRM Eng,manual_picklist,,1,10.2,8.3,48.1,SLA_USER_ACCESS_P3,72,2024-10-03 14:59:00,1,0,0
TICK_002219,2024-03-19 11:24:00,2024-03-21 02:48:00,account_ownership,P3,sales_development,CRM Eng,Sales Ops,manual_picklist,,1,4.5,7.6,39.4,SLA_ACCOUNT_OWNERSHIP_P3,72,2024-03-22 11:24:00,1,0,0
TICK_002220,2024-02-22 18:09:00,2024-02-23 17:45:00,territory_assignment,P2,sales_ops,CRM Eng,Sales Ops,manual_picklist,,1,7.8,5.7,23.6,SLA_TERRITORY_ASSIGNMENT_P2,24,2024-02-23 18:09:00,1,0,0
TICK_002221,2024-09-16 04:34:00,2024-09-19 20:58:00,territory_assignment,P3,finance,CRM Eng,Sales Ops,manual_picklist,,1,13.3,14.3,88.4,SLA_TERRITORY_ASSIGNMENT_P3,72,2024-09-19 04:34:00,0,1,0
TICK_002222,2024-02-12 04:49:00,2024-02-15 17:07:00,territory_assignment,P3,sales_manager,Sales Ops,Sales Ops,manual_picklist,,0,0.0,6.2,84.3,SLA_TERRITORY_ASSIGNMENT_P3,72,2024-02-15 04:49:00,0,1,0
TICK_002223,2024-01-08 05:56:00,2024-01-12 20:44:00,data_quality,P4,sales_rep,CRM Eng,Sales Ops,manual_picklist,,1,31.4,37.0,110.8,SLA_DATA_QUALITY_P4,120,2024-01-13 05:56:00,1,0,0
TICK_002224,2024-04-25 20:03:00,2024-04-27 11:03:00,lead_routing,P3,legal,Sales Ops,Sales Ops,manual_picklist,,0,0.0,4.7,39.0,SLA_LEAD_ROUTING_P3,72,2024-04-28 20:03:00,1,0,0
TICK_002225,2024-04-19 21:17:00,2024-04-20 11:29:00,user_access,P2,legal,CRM Eng,CRM Eng,manual_picklist,,0,0.0,2.1,14.2,SLA_USER_ACCESS_P2,24,2024-04-20 21:17:00,1,0,0
TICK_002226,2024-06-18 18:28:00,2024-06-20 11:46:00,lead_routing,P3,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,4.6,41.3,SLA_LEAD_ROUTING_P3,72,2024-06-21 18:28:00,1,0,0
TICK_002227,2024-08-28 11:05:00,2024-08-29 04:05:00,lead_routing,P2,sales_manager,Sales Ops,Sales Ops,manual_picklist,,0,0.0,2.3,17.0,SLA_LEAD_ROUTING_P2,24,2024-08-29 11:05:00,1,0,0
TICK_002228,2024-09-12 14:53:00,2024-09-14 07:11:00,account_ownership,P2,sales_rep,Order Ops,Sales Ops,manual_picklist,,1,29.2,14.1,40.3,SLA_ACCOUNT_OWNERSHIP_P2,24,2024-09-13 14:53:00,0,1,0
TICK_002229,2024-03-20 08:06:00,2024-03-21 05:12:00,territory_assignment,P2,customer_success,CRM Eng,Sales Ops,manual_picklist,,1,5.1,7.1,21.1,SLA_TERRITORY_ASSIGNMENT_P2,24,2024-03-21 08:06:00,1,0,0
TICK_002230,2024-09-25 17:39:00,2024-09-27 12:27:00,contracting_issue,P2,sales_development,Sales Ops,Order Ops,manual_picklist,,1,21.7,10.7,42.8,SLA_CONTRACTING_ISSUE_P2,24,2024-09-26 17:39:00,0,1,0
